reduction,mean_purity_knn,mean_entropy_knn_all,resolution,silhouette_score_cosine,mean_mixingNorm,silhouette_score_norm,mean_purity_knn_norm,mean_entropy_knn_all_norm,mean_mixingNorm_norm,mixing_score,purity_score,assay,ndim,features,method,features_ngenes
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.453511565150347,0.469759665325575,5,0.139527748443538,0.90996988421371,42,59.46,64.64,88.6,76.62,59.46,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.485506001655629,0.53493984702823,5.5,0.151057719707869,0.923656941790009,46,68.81,78.28,95.69,86.985,68.81,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.456968553459119,0.529489232216005,5.5,0.172782298515129,0.923510729493916,52,60.47,77.14,95.61,86.375,60.47,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.39603642384106,0.52681203824912,5,0.158144258701221,0.912741769937535,48,42.67,76.58,90.03,83.305,42.67,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.375422207446809,0.51340601912456,5,0.153500150085935,0.910726981711,46,36.64,73.77,88.99,81.38,36.64,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.329016804245283,0.505278210345451,4.5,0.134005851192701,0.908919930496982,40,23.09,72.07,88.06,80.065,23.09,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.266223404255319,0.504202967422018,4.5,0.149366664970843,0.906135226285555,45,4.74,71.85,86.61,79.23,4.74,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.244984146785176,0.499827595533226,5,0.13220928715376,0.902774406013108,40,-1.47,70.93,84.87,77.9,-1.47,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.19484892384106,0.491872191220891,4.5,0.151669354448894,0.905645769489264,46,-16.11,69.27,86.36,77.815,-16.11,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.420607690868264,0.529939762747706,5,0.172573787079473,0.914730500371415,52,49.85,77.24,91.06,84.15,49.85,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.399736847060596,0.529240650160912,4.5,0.185994460045553,0.913830648144127,56,43.75,77.09,90.6,83.845,43.75,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.528160868710692,0.486421576408666,4.5,0.197070248783135,0.914894257499967,60,81.27,68.13,91.15,79.64,81.27,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.5361875,0.477887474104685,4.5,0.194677566672826,0.912037503405223,59,83.62,66.34,89.67,78.005,83.62,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.533669221620193,0.456353646201015,4.5,0.219441612291599,0.909047910289847,66,82.88,61.83,88.12,74.975,82.88,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.49407887026837,0.462210554538111,4,0.218331189107575,0.908446415240306,66,71.31,63.06,87.81,75.435,71.31,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.47663087113609,0.448007418555045,4.5,0.150964023110366,0.904603611835075,46,66.21,60.08,85.82,72.95,66.21,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.452974842767295,0.439150953179308,4,0.187407069256912,0.904685135584762,57,59.3,58.23,85.86,72.045,59.3,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.483950227649007,0.515834631036352,5,0.146447361425414,0.918043222753135,44,68.35,74.28,92.78,83.53,68.35,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_12_Batch_ID_3_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.484477987421384,0.501353368988359,5,0.164697073002797,0.917264719972266,50,68.51,71.25,92.38,81.815,68.51,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.352498419310447,0.587488680603038,6,0.152541933779134,0.927483666426483,46,29.95,89.28,97.67,93.475,29.95,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.304011842232074,0.586135311614679,6,0.122077340232761,0.926476946598565,37,15.78,89,97.15,93.075,15.78,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.269162234042553,0.581759939725886,6,0.125134749948421,0.924640739411424,38,5.6,88.08,96.19,92.135,5.6,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.229664028795676,0.578007502835569,6,0.123226229403424,0.923149806954452,37,-5.94,87.3,95.42,91.36,-5.94,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.48825,0.521811953968596,5.5,0.147556296457544,0.920563017307335,45,69.61,75.53,94.08,84.805,69.61,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.510798668885192,0.504202967422018,5,0.15324191527545,0.917420268454987,46,76.2,71.85,92.46,82.155,76.2,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.488827688581585,0.500902838456658,5,0.177662217251373,0.916199163310007,54,69.78,71.16,91.82,81.49,69.78,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.46164596273292,0.5,5,0.146943040973601,0.914538992818293,44,61.84,70.97,90.96,80.965,61.84,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.45158866615266,0.479369010552988,5,0.12869782540057,0.912416589706514,39,58.9,66.65,89.87,78.26,58.9,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.487056429359824,0.54021805737368,5.5,0.166440647736848,0.925168386045461,50,69.26,79.39,96.47,87.93,69.26,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.465685534591195,0.536293216016589,5.5,0.159263886629686,0.924906936805851,48,63.02,78.57,96.33,87.45,63.02,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.396890655774544,0.530564475139437,5,0.141655482192948,0.916000142358824,43,42.92,77.37,91.72,84.545,42.92,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.373517287234043,0.52681203824912,5,0.146603257816597,0.913330877361508,44,36.09,76.58,90.34,83.46,36.09,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.326205778301887,0.51340601912456,4.5,0.154530254370808,0.909964887533924,47,22.27,73.77,88.6,81.185,22.27,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.279449685534591,0.513684145189486,5,0.152709503009981,0.909094376702241,46,8.6,73.83,88.15,80.99,8.6,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.251266225076944,0.505278210345451,5,0.126070610781489,0.9039322405849,38,0.37,72.07,85.47,78.77,0.37,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.195557740066225,0.5,5,0.155801383928044,0.90646718865747,47,-15.91,70.97,86.79,78.88,-15.91,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.413456992265469,0.543345781872266,5,0.150829557585902,0.917211787262898,46,47.76,80.04,92.35,86.195,47.76,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.396438255564343,0.530564475139437,5.5,0.132178458533796,0.916795682075091,40,42.78,77.37,92.13,84.75,42.78,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.52659394654088,0.495624628111208,5,0.19424491884491,0.915934564276382,59,80.81,70.05,91.69,80.87,80.81,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.5345625,0.483744382441781,5,0.186503293832032,0.912748475631297,56,83.14,67.57,90.04,78.805,83.14,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.517897515527951,0.47169173230558,5,0.165617888922655,0.912566485531148,50,78.27,65.04,89.94,77.49,78.27,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.500892031188054,0.466413521960129,4.5,0.188452572685473,0.909456480473123,57,73.3,63.94,88.33,76.135,73.3,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.486519804630002,0.457835182649319,4.5,0.15422066454358,0.906306350531217,47,69.1,62.14,86.7,74.42,69.1,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.465134041789713,0.448007418555045,4.5,0.160155838115574,0.906045999712665,48,62.86,60.08,86.57,73.325,62.86,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.48863479580574,0.521112841381802,5.5,0.151139806045575,0.920311826761803,46,69.72,75.39,93.95,84.67,69.72,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_9_Batch_ID_2_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.484034591194969,0.512608902266054,5.5,0.183739939419354,0.919791713651332,56,68.38,73.61,93.68,83.645,68.38,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
Raw_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000,0.425129139072847,0.343564007806994,4.5,0.233619338706363,0.852785325446567,71,51.17,38.22,59,48.61,51.17,RNA,30,RNA.log.vst.split_Batch_ID,Raw,1000
Raw_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500,0.401673694101773,0.287835459861975,4.5,0.226352301493795,0.834918489618738,68,44.31,26.55,49.75,38.15,44.31,RNA,30,RNA.log.vst.split_Batch_ID,Raw,1500
Raw_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000,0.352208195364239,0.256631579333809,4,0.22948431401999,0.821110140762432,69,29.86,20.02,42.6,31.31,29.86,RNA,30,RNA.log.vst.split_Batch_ID,Raw,2000
Raw_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500,0.315815944020992,0.241594065155964,3.5,0.278209485237377,0.806070656286056,84,19.23,16.87,34.81,25.84,19.23,RNA,30,RNA.log.vst.split_Batch_ID,Raw,2500
Raw_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000,0.302994101821192,0.220060237252295,3.5,0.275371438100172,0.797769208664719,83,15.48,12.37,30.51,21.44,15.48,RNA,30,RNA.log.vst.split_Batch_ID,Raw,3000
Raw_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000,0.250667978674664,0.209082830039526,3.5,0.264343475740741,0.778672307294138,80,0.2,10.07,20.63,15.35,0.2,RNA,30,RNA.log.vst.split_Batch_ID,Raw,4000
Raw_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500,0.460335111027944,0.387955488592859,5.5,0.204809574736299,0.871272323829364,62,61.45,47.51,68.57,58.04,61.45,RNA,30,RNA.log.vst.split_Batch_ID,Raw,500
Raw_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700,0.42794099378882,0.365097835710664,5.5,0.214015282312806,0.863406351723003,65,51.99,42.73,64.49,53.61,51.99,RNA,30,RNA.log.vst.split_Batch_ID,Raw,700
Raw_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000,0.539310285678643,0.309369287765645,4,0.252185562261328,0.854907248000653,76,84.53,31.06,60.09,45.575,84.53,RNA,50,RNA.log.vst.split_Batch_ID,Raw,1000
Raw_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500,0.53634375,0.256631579333809,3.5,0.268379214768894,0.838832968621606,81,83.66,20.02,51.77,35.895,83.66,RNA,50,RNA.log.vst.split_Batch_ID,Raw,1500
Raw_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000,0.549990295031056,0.220060237252295,3,0.272383091095832,0.824721847812267,82,87.65,12.37,44.47,28.42,87.65,RNA,50,RNA.log.vst.split_Batch_ID,Raw,2000
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.412109375,0.558902286843691,5.5,0.170495278653348,0.920232395160235,52,47.36,83.3,93.91,88.605,47.36,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.386128687888199,0.556473674931899,5.5,0.13955667861932,0.920807281996814,42,39.77,82.79,94.21,88.5,39.77,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.460471698113208,0.543067655807339,6,0.138076647026317,0.924111066706472,42,61.49,79.98,95.92,87.95,61.49,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.4875,0.529939762747706,5.5,0.151907639916485,0.921881263952311,46,69.39,77.24,94.77,86.005,69.39,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.474234375,0.521361423436895,5,0.158180254985848,0.918879574216532,48,65.51,75.44,93.21,84.325,65.51,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.489704187663581,0.51340601912456,5,0.189061698419614,0.917275019407147,57,70.03,73.77,92.38,83.075,70.03,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.462127329192547,0.507955404312335,5.5,0.135580319665862,0.914887714221306,41,61.98,72.63,91.15,81.89,61.98,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.450493710691824,0.499827595533226,5,0.146976661347938,0.915206162018069,44,58.58,70.93,91.31,81.12,58.58,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.491875,0.543067655807339,5.5,0.181479630345139,0.924309139275641,55,70.67,79.98,96.02,88,70.67,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.474668789808917,0.543067655807339,5.5,0.200382546285007,0.9249738115742,61,65.64,79.98,96.37,88.175,65.64,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.401996688741722,0.543345781872266,5,0.164349789302575,0.918557968303002,50,44.41,80.04,93.05,86.545,44.41,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.380460108717263,0.53493984702823,5.5,0.139368901838768,0.916942850135678,42,38.12,78.28,92.21,85.245,38.12,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.3273044418239,0.530564475139437,5.5,0.134118971836267,0.914806245144943,41,22.59,77.37,91.1,84.235,22.59,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.277802181603774,0.529240650160912,5,0.136119384261852,0.911913022665865,41,8.12,77.09,89.61,83.35,8.12,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.257533788304563,0.523962439815461,5,0.138101338119387,0.90917133008973,42,2.2,75.98,88.19,82.085,2.2,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.196703745860927,0.52153382790367,5,0.136087059588464,0.910902051331782,41,-15.57,75.48,89.08,82.28,-15.57,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.418764658183633,0.550774478064581,5.5,0.17714011925194,0.918403736132179,54,49.31,81.6,92.97,87.285,49.31,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.393551002358491,0.543345781872266,5.5,0.158548027587814,0.918751500123873,48,41.94,80.04,93.15,86.595,41.94,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.49390625,0.521811953968596,5,0.221576121395246,0.920856119976622,67,71.26,75.53,94.24,84.885,71.26,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.523841930116473,0.509030647235768,5.5,0.155956648884603,0.918132376529522,47,80.01,72.86,92.83,82.845,80.01,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.517465838509317,0.499827595533226,5,0.171830438990681,0.91581050320077,52,78.15,70.93,91.62,81.275,78.15,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.491682780577366,0.492150317285817,4.5,0.213565615194604,0.914376731166993,65,70.61,69.33,90.88,80.105,70.61,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.464483475917029,0.486172994353572,5,0.161662132093819,0.911151654777579,49,62.67,68.07,89.21,78.64,62.67,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.45383962264151,0.47846617209633,4.5,0.151231725516755,0.911961577780214,46,59.56,66.46,89.63,78.045,59.56,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.501532319260486,0.529939762747706,5.5,0.170207874979196,0.92309923135511,51,73.49,77.24,95.4,86.32,73.49,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_3_Batch_ID_0.5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.49035534591195,0.525286264793987,5.5,0.174392355421937,0.921999817332173,53,70.22,76.26,94.83,85.545,70.22,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.358192546583851,0.581759939725886,6.5,0.14811763104347,0.923748563267119,45,31.61,88.08,95.73,91.905,31.61,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.329574044585987,0.578007502835569,6.5,0.139488350684381,0.9234622161155,42,23.25,87.3,95.58,91.44,23.25,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.271233212809918,0.579360871823928,5.5,0.134456708402517,0.922961866384024,41,6.2,87.58,95.33,91.455,6.2,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
