ensembl_gene_id	external_gene_name	entrezgene_id
ENSMUSG00000032175	Tyk2	54721
ENSMUSG00000022370	Mrpl13	68537
ENSMUSG00000046876	Atxn1	20238
ENSMUSG00000020477	Mrps24	64660
ENSMUSG00000021991	Cacna2d3	12294
ENSMUSG00000049680	Urgcp	72046
ENSMUSG00000031555	Adam9	11502
ENSMUSG00000038132	Rbm24	666794
ENSMUSG00000021373	Cap2	67252
ENSMUSG00000024454	Hdac3	15183
ENSMUSG00000083844	Ube2d-ps	76508
ENSMUSG00000024130	Abca3	27410
ENSMUSG00000042682	Selenok	80795
ENSMUSG00000069237	Fam8a1	97863
ENSMUSG00000020476	Dbnl	13169
ENSMUSG00000031556	Tm2d2	69742
ENSMUSG00000021374	Nup153	218210
ENSMUSG00000019471	Cdc37	12539
ENSMUSG00000015971	Actr8	56249
ENSMUSG00000032177	Pde4a	18577
ENSMUSG00000021375	Kif13a	16553
ENSMUSG00000062901	Klhl24	75785
ENSMUSG00000044024	Rell2	225392
ENSMUSG00000118280	Gm41804	
ENSMUSG00000046314	Stxbp6	217517
ENSMUSG00000041215	Yeats2	208146
ENSMUSG00000065954	Tacc1	320165
ENSMUSG00000071757	Zhx2	387609
ENSMUSG00000015968	Cacna1d	12289
ENSMUSG00000021047	Nova1	664883
ENSMUSG00000022365	Derl1	67819
ENSMUSG00000034681	Rnps1	19826
ENSMUSG00000021376	Tpmt	22017
ENSMUSG00000003308	Keap1	50868
ENSMUSG00000010095	Slc3a2	17254
ENSMUSG00000002820	Atg4d	235040
ENSMUSG00000002688	Prkd1	18760
ENSMUSG00000031565	Fgfr1	14182
ENSMUSG00000035047	Kri1	215194
ENSMUSG00000035293	G2e3	217558
ENSMUSG00000108414	Snhg1	
ENSMUSG00000024137	E4f1	13560
ENSMUSG00000021377	Dek	110052
ENSMUSG00000033918	Parl	381038
ENSMUSG00000038068	Rnf144b	218215
ENSMUSG00000020952	Scfd1	76983
ENSMUSG00000010110	Stx5a	56389
ENSMUSG00000043445	Pgp	67078
ENSMUSG00000022822	Abcc5	27416
ENSMUSG00000057193	Slc44a2	68682
ENSMUSG00000050954	Zfp169	67911
ENSMUSG00000022359	Wdyhv1	76773
ENSMUSG00000051375	Pcdh1	75599
ENSMUSG00000097375	6720427I07Rik	
ENSMUSG00000041798	Gck	103988
ENSMUSG00000103373	Gm37238	
ENSMUSG00000038042	Ptpdc1	218232
ENSMUSG00000097080	1700086O06Rik	73516
ENSMUSG00000003235	Eif2b5	224045
ENSMUSG00000024442	Dele1	66839
ENSMUSG00000037119	Fam91a1	210998
ENSMUSG00000033597	Caskin1	268932
ENSMUSG00000010097	Nxf1	53319
ENSMUSG00000020954	Strn3	94186
ENSMUSG00000002741	Ykt6	56418
ENSMUSG00000038025	Phf2	18676
ENSMUSG00000110915	Gm36198	
ENSMUSG00000003233	Dvl3	13544
ENSMUSG00000032178	Ilf3	16201
ENSMUSG00000038014	Fam120a	218236
ENSMUSG00000060450	Rnf14	56736
ENSMUSG00000057897	Camk2b	12323
ENSMUSG00000020955	Ap4s1	11782
ENSMUSG00000037363	Letm2	270035
ENSMUSG00000022841	Ap2m1	11773
ENSMUSG00000035247	Hectd1	207304
ENSMUSG00000062373	Tmem65	74868
ENSMUSG00000037989	Wnk2	75607
ENSMUSG00000054823	Nsd3	234135
ENSMUSG00000117924	Tmem223	66836
ENSMUSG00000118437	Gm50467	
ENSMUSG00000115463	Gm49356	
ENSMUSG00000114650	Gm47570	
ENSMUSG00000118346	Tmem179b	67706
ENSMUSG00000050891	Tatdn1	69694
ENSMUSG00000021962	Dcp1a	75901
ENSMUSG00000052102	Gnpda1	26384
ENSMUSG00000003234	Abcf3	27406
ENSMUSG00000024425	Ndfip1	65113
ENSMUSG00000035181	Heatr5a	320487
ENSMUSG00000002825	Qtrt1	60507
ENSMUSG00000021957	Tkt	21881
ENSMUSG00000022354	Ndufb9	66218
ENSMUSG00000022353	Mtss1	211401
ENSMUSG00000071662	Polr2g	67710
ENSMUSG00000031570	Plpp5	71910
ENSMUSG00000118257	9630014M24Rik	
ENSMUSG00000071660	Ttc9c	70387
ENSMUSG00000118193	Arhgap26	
ENSMUSG00000036585	Fgf1	14164
ENSMUSG00000071659	Hnrnpul2	68693
ENSMUSG00000033335	Dnm2	13430
ENSMUSG00000036452	Arhgap26	71302
ENSMUSG00000071658	Gng3	14704
ENSMUSG00000071657	Bscl2	14705
ENSMUSG00000053838	Nudcd3	209586
ENSMUSG00000022351	Sqle	20775
ENSMUSG00000061313	Ddhd2	72108
ENSMUSG00000046613	Vwa5b2	328643
ENSMUSG00000022350	Washc5	223593
ENSMUSG00000071655	Ubxn1	225896
ENSMUSG00000079657	Rab26	328778
ENSMUSG00000091514	Gm17484	100503003
ENSMUSG00000037316	Bag4	67384
ENSMUSG00000024431	Nr3c1	14815
ENSMUSG00000112437	Gm35188	
ENSMUSG00000035133	Arhgap5	11855
ENSMUSG00000037296	Lsm1	67207
ENSMUSG00000061603	Akap6	238161
ENSMUSG00000032855	Pkd1	18763
ENSMUSG00000024487	Yipf5	67180
ENSMUSG00000071650	Ganab	14376
ENSMUSG00000021385	Ippk	75678
ENSMUSG00000031575	Ash2l	23808
ENSMUSG00000059586	Nsmce2	68501
ENSMUSG00000051401	Kctd16	383348
ENSMUSG00000004394	Tmed4	103694
ENSMUSG00000021010	Npas3	27386
ENSMUSG00000117943	Gm50403	
ENSMUSG00000021391	Cenpp	66336
ENSMUSG00000032180	Tmed1	17083
ENSMUSG00000020456	Ogdh	18293
ENSMUSG00000002496	Tsc2	22084
ENSMUSG00000044408	Sptssa	104725
ENSMUSG00000006527	Sfmbt1	54650
ENSMUSG00000054302	Eapp	66266
ENSMUSG00000032185	Carm1	59035
ENSMUSG00000024493	Lars	107045
ENSMUSG00000005656	Snx6	72183
ENSMUSG00000021392	Nol8	70930
ENSMUSG00000097039	Pvt1	
ENSMUSG00000071649	B3gat3	72727
ENSMUSG00000062929	Cfl2	12632
ENSMUSG00000037260	Hgsnat	52120
ENSMUSG00000032182	Yipf2	74766
ENSMUSG00000006526	Stimate	69179
ENSMUSG00000037851	Iars	105148
ENSMUSG00000051146	Camk2n2	73047
ENSMUSG00000022842	Ece2	107522
ENSMUSG00000032187	Smarca4	20586
ENSMUSG00000062198	2700097O09Rik	72658
ENSMUSG00000041164	Zmiz2	52915
ENSMUSG00000024491	Rbm27	225432
ENSMUSG00000073079	Srp54a	24067
ENSMUSG00000071645	Tut1	70044
ENSMUSG00000015994	Fnta	14272
ENSMUSG00000071644	Eef1g	67160
ENSMUSG00000022378	Cyrib	223601
ENSMUSG00000037816	Fbxw17	109082
ENSMUSG00000037234	Hook3	320191
ENSMUSG00000024498	Tcerg1	56070
ENSMUSG00000022377	Asap1	13196
ENSMUSG00000006998	Psmd2	21762
ENSMUSG00000071866	Ppia	268373
ENSMUSG00000024654	Asrgl1	66514
ENSMUSG00000041126	H2az2	77605
ENSMUSG00000021395	Spin1	20729
ENSMUSG00000094483	Purb	19291
ENSMUSG00000021022	Ppp2r3c	59032
ENSMUSG00000013878	Rnf170	77733
ENSMUSG00000021023	Prorp	66132
ENSMUSG00000021448	Shc3	20418
ENSMUSG00000021024	Psma6	26443
ENSMUSG00000035139	Secisbp2	75420
ENSMUSG00000045983	Eif4g1	208643
ENSMUSG00000024500	Ppp2r2b	72930
ENSMUSG00000024661	Fth1	14319
ENSMUSG00000002504	Slc9a3r2	65962
ENSMUSG00000021027	Ralgapa1	56784
ENSMUSG00000021451	Sema4d	20354
ENSMUSG00000021918	Nek4	23955
ENSMUSG00000041130	Zfp598	213753
ENSMUSG00000032198	Dock6	319899
ENSMUSG00000039954	Stk32a	269019
ENSMUSG00000021453	Gadd45g	23882
ENSMUSG00000007021	Syngr3	20974
ENSMUSG00000031485	Plpbp	114863
ENSMUSG00000024501	Dpysl3	22240
ENSMUSG00000040888	Gfer	11692
ENSMUSG00000000378	Ccm2	216527
ENSMUSG00000021917	Spcs1	69019
ENSMUSG00000021916	Glt8d1	76485
ENSMUSG00000015002	Efr3a	76740
ENSMUSG00000040688	Tbl3	213773
ENSMUSG00000021460	Auh	11992
ENSMUSG00000024502	Jakmip2	76217
ENSMUSG00000010663	Fads1	76267
ENSMUSG00000042354	Gnl3	30877
ENSMUSG00000021464	Ror2	26564
ENSMUSG00000040883	Tmem205	235043
ENSMUSG00000044533	Rps2	16898
ENSMUSG00000036372	Tmem258	69038
ENSMUSG00000006241	Ccdc159	67119
ENSMUSG00000021468	Sptlc1	268656
ENSMUSG00000090101	Snhg9	73474
ENSMUSG00000040048	Ndufb10	68342
ENSMUSG00000042323	Pbrm1	66923
ENSMUSG00000040563	Plppr2	235044
ENSMUSG00000012076	Brms1l	52592
ENSMUSG00000021474	Sfxn1	14057
ENSMUSG00000024158	Hagh	14651
ENSMUSG00000035735	Dagla	269060
ENSMUSG00000025867	Cplx2	12890
ENSMUSG00000021028	Mbip	217588
ENSMUSG00000056258	Kcnq3	110862
ENSMUSG00000024743	Syt7	54525
ENSMUSG00000043183	Simc1	319719
ENSMUSG00000020422	Tns3	319939
ENSMUSG00000050821	Fam131a	78408
ENSMUSG00000025871	4833439L19Rik	97820
ENSMUSG00000072501	Phf20l1	239510
ENSMUSG00000063626	Unc5d	210801
ENSMUSG00000047022	Mipol1	73490
ENSMUSG00000003402	Prkcsh	19089
ENSMUSG00000034653	Ythdc2	240255
ENSMUSG00000024668	Sdhaf2	66072
ENSMUSG00000109874	Gm9911	
ENSMUSG00000110263	Gm45652	
ENSMUSG00000025868	Higd2a	67044
ENSMUSG00000109648	Svet1	
ENSMUSG00000047547	Cltb	74325
ENSMUSG00000039661	Dusp26	66959
ENSMUSG00000034820	Cpsf7	269061
ENSMUSG00000024163	Mapk8ip3	30957
ENSMUSG00000025873	Faf2	76577
ENSMUSG00000020986	Sec23a	20334
ENSMUSG00000058351	Smim4	66487
ENSMUSG00000024667	Tmem216	68642
ENSMUSG00000003410	Elavl3	15571
ENSMUSG00000038895	Zfp653	319601
ENSMUSG00000060121	Gemin2	66603
ENSMUSG00000024666	Tmem138	72982
ENSMUSG00000020993	Trappc6b	78232
ENSMUSG00000096981	Gm16845	100503652
ENSMUSG00000066839	Ecsit	26940
ENSMUSG00000062991	Nrg1	211323
ENSMUSG00000024477	Pggt1b	225467
ENSMUSG00000020994	Pnn	18949
ENSMUSG00000071855	Ccdc112	240261
ENSMUSG00000021000	Mia2	338320
ENSMUSG00000033319	Fem1c	240263
ENSMUSG00000024740	Ddb1	13194
ENSMUSG00000033184	Tmed7	66676
ENSMUSG00000057561	Eif1a	13664
ENSMUSG00000010607	Pigyl	66268
ENSMUSG00000032905	Atg12	67526
ENSMUSG00000024480	Ap3s1	11777
ENSMUSG00000034891	Sncb	104069
ENSMUSG00000116632	Magef1	76222
ENSMUSG00000033653	Vps8	209018
ENSMUSG00000066829	Zfp810	235050
ENSMUSG00000042705	Commd10	69456
ENSMUSG00000021910	Nisch	64652
ENSMUSG00000019647	Sema6a	20358
ENSMUSG00000025875	Tspan17	74257
ENSMUSG00000032239	Rp9	55934
ENSMUSG00000118541	Nrg1	
ENSMUSG00000031583	Wrn	22427
ENSMUSG00000036411	9530077C05Rik	68283
ENSMUSG00000035329	Fbxo33	70611
ENSMUSG00000035919	Bbs9	319845
ENSMUSG00000022335	Zfat	380993
ENSMUSG00000035653	Lrfn5	238205
ENSMUSG00000049184	Purg	75029
ENSMUSG00000093387	Gm20732	
ENSMUSG00000020176	Grb10	14783
ENSMUSG00000009630	Ppp2cb	19053
ENSMUSG00000022332	Khdrbs3	13992
ENSMUSG00000020948	Klhl28	66689
ENSMUSG00000031584	Gsr	14782
ENSMUSG00000024736	Tmem132a	98170
ENSMUSG00000036800	Fam135b	70363
ENSMUSG00000035614	Togaram1	328108
ENSMUSG00000043391	2510009E07Rik	72190
ENSMUSG00000022853	Ehhadh	74147
ENSMUSG00000024735	Prpf19	28000
ENSMUSG00000031963	Bmper	73230
ENSMUSG00000033618	Map3k13	71751
ENSMUSG00000037416	Dmxl1	240283
ENSMUSG00000031585	Gtf2e2	68153
ENSMUSG00000020173	Cobl	12808
ENSMUSG00000021902	Phf7	71838
ENSMUSG00000038880	Mrps34	79044
ENSMUSG00000094500	Smim18	72632
ENSMUSG00000025878	Uimc1	20184
ENSMUSG00000035597	Prpf39	328110
ENSMUSG00000038002	Cramp1l	57354
ENSMUSG00000043067	Dpy19l1	244745
ENSMUSG00000036760	Kcnk9	223604
ENSMUSG00000047921	Trappc9	76510
ENSMUSG00000031516	Dctn6	22428
ENSMUSG00000022855	Senp2	75826
ENSMUSG00000021481	Zfp346	26919
ENSMUSG00000020949	Fkbp3	30795
ENSMUSG00000024507	Hsd17b4	15488
ENSMUSG00000024169	Ift140	106633
ENSMUSG00000019027	Dnah1	110084
ENSMUSG00000031513	Leprotl1	68192
ENSMUSG00000055884	Fancm	104806
ENSMUSG00000078974	Sec61g	20335
ENSMUSG00000031532	Saraf	67887
ENSMUSG00000021488	Nsd1	18193
ENSMUSG00000031529	Tnks	21951
ENSMUSG00000073565	Prr16	71373
ENSMUSG00000008429	Herpud2	80517
ENSMUSG00000024170	Telo2	71718
ENSMUSG00000021893	Capn7	12339
ENSMUSG00000001833	Septin7	235072
ENSMUSG00000114359	Gm47816	
ENSMUSG00000034789	Rab24	19336
ENSMUSG00000068391	Chrac1	93696
ENSMUSG00000036698	Ago2	239528
ENSMUSG00000022858	Tra2b	20462
ENSMUSG00000021486	Prelid1	66494
ENSMUSG00000022607	Ptk2	14083
ENSMUSG00000021892	Sh3bp5	24056
ENSMUSG00000024534	Sncaip	67847
ENSMUSG00000021484	Lman2	66890
ENSMUSG00000070056	Mfhas1	52065
ENSMUSG00000045994	B3gat1	76898
ENSMUSG00000020120	Plek	56193
ENSMUSG00000034912	Mdga2	320772
ENSMUSG00000021891	Mettl6	67011
ENSMUSG00000036636	Clcn7	26373
ENSMUSG00000044629	Cnrip1	380686
ENSMUSG00000022861	Dgkg	110197
ENSMUSG00000034484	Snx2	67804
ENSMUSG00000033953	Ppp3r1	19058
ENSMUSG00000039620	Trmt9b	319582
ENSMUSG00000031523	Dlc1	50768
ENSMUSG00000024535	Snx24	69226
ENSMUSG00000034892	Rps29	20090
ENSMUSG00000074886	Grk6	26385
ENSMUSG00000049751	Rpl36al	66483
ENSMUSG00000000581	C1d	57316
ENSMUSG00000097061	9330151L19Rik	414085
ENSMUSG00000048799	Cep120	225523
ENSMUSG00000067722	BC003965	214489
ENSMUSG00000015127	Unkl	74154
ENSMUSG00000004460	Dnajb11	67838
ENSMUSG00000051890	Klhdc1	271005
ENSMUSG00000039539	Sgcz	244431
ENSMUSG00000035443	Thyn1	77862
ENSMUSG00000014496	Ankrd28	105522
ENSMUSG00000035521	Gnptg	214505
ENSMUSG00000073563	Csnk1g3	70425
ENSMUSG00000020978	Klhdc2	69554
ENSMUSG00000015126	Tsr3	68327
ENSMUSG00000047507	Baiap3	545192
ENSMUSG00000035024	Ncapd3	78658
ENSMUSG00000052713	Zfp608	269023
ENSMUSG00000034686	Prr7	432763
ENSMUSG00000020982	Nemf	66244
ENSMUSG00000039478	Micu3	78506
ENSMUSG00000034675	Dbn1	56320
ENSMUSG00000115810	Gm49066	
ENSMUSG00000036661	Dennd3	105841
ENSMUSG00000045671	Spred2	114716
ENSMUSG00000041488	Stx3	20908
ENSMUSG00000020152	Actr2	66713
ENSMUSG00000039470	Zdhhc2	70546
ENSMUSG00000021905	Dph3	105638
ENSMUSG00000020149	Rab1a	19324
ENSMUSG00000015120	Ube2i	22196
ENSMUSG00000053644	Aldh7a1	110695
ENSMUSG00000031601	Cnot7	18983
ENSMUSG00000021493	Pdlim7	67399
ENSMUSG00000044066	Cep68	216543
ENSMUSG00000031990	Jam3	83964
ENSMUSG00000046139	Patl1	225929
ENSMUSG00000031600	Vps37a	52348
ENSMUSG00000034275	Igsf9b	235086
ENSMUSG00000020142	Slc1a4	55963
ENSMUSG00000024687	Osbp	76303
ENSMUSG00000022884	Eif4a2	13682
ENSMUSG00000034801	Sos2	20663
ENSMUSG00000049800	Sertad2	58172
ENSMUSG00000039431	Mtmr7	54384
ENSMUSG00000008301	Phax	56698
ENSMUSG00000049659	Aftph	216549
ENSMUSG00000034730	Adgrb1	107831
ENSMUSG00000024112	Cacna1h	58226
ENSMUSG00000021494	Ddx41	72935
ENSMUSG00000024590	Lmnb1	16906
ENSMUSG00000062257	Opcml	330908
ENSMUSG00000013701	Timm23	53600
ENSMUSG00000020988	L2hgdh	217666
ENSMUSG00000059974	Ntm	235106
ENSMUSG00000042363	Lgalsl	216551
ENSMUSG00000032656	Marchf3	320253
ENSMUSG00000054894	Dmac2l	68055
ENSMUSG00000021911	Parg	26430
ENSMUSG00000021495	Fam193b	212483
ENSMUSG00000020990	Cdkl1	71091
ENSMUSG00000024592	C330018D20Rik	77422
ENSMUSG00000020134	Peli1	67245
ENSMUSG00000031993	Snx19	102607
ENSMUSG00000086213	A330040F15Rik	74333
ENSMUSG00000034761	Map4k5	399510
ENSMUSG00000058569	Tmed9	67511
ENSMUSG00000020128	Vps54	245944
ENSMUSG00000045636	Mtus1	102103
ENSMUSG00000024594	Prrc1	73137
ENSMUSG00000021501	Caml	12328
ENSMUSG00000047412	Zbtb44	235132
ENSMUSG00000021500	Ddx46	212880
ENSMUSG00000024695	Zfp91	109910
ENSMUSG00000002279	Lmf1	76483
ENSMUSG00000024597	Slc12a2	20496
ENSMUSG00000045767	B230219D22Rik	78521
ENSMUSG00000021497	Txndc15	69672
ENSMUSG00000031996	Aplp2	11804
ENSMUSG00000001891	Ugp2	216558
ENSMUSG00000021496	Pcbd2	72562
ENSMUSG00000084960	B430010I23Rik	
ENSMUSG00000022594	Lynx1	23936
ENSMUSG00000021066	Atl1	73991
ENSMUSG00000004366	Sst	20604
ENSMUSG00000031592	Pcm1	18536
ENSMUSG00000054051	Ercc6	319955
ENSMUSG00000022508	Bcl6	12053
ENSMUSG00000020321	Mdh1	17449
ENSMUSG00000015937	Macroh2a1	26914
ENSMUSG00000041199	Rpusd1	106707
ENSMUSG00000033306	Lpp	210126
ENSMUSG00000020319	Wdpcp	216560
ENSMUSG00000021068	Nin	18080
ENSMUSG00000022587	Ly6e	17069
ENSMUSG00000042496	Prdm10	382066
ENSMUSG00000042185	Nfrkb	235134
ENSMUSG00000031591	Asah1	11886
ENSMUSG00000035509	Fbxl21	213311
ENSMUSG00000002280	Ciao3	67563
ENSMUSG00000024642	Tle4	21888
ENSMUSG00000050875	Minar2	225583
ENSMUSG00000042302	Ehbp1	216565
ENSMUSG00000058152	Chsy3	78923
ENSMUSG00000031590	Frg1	14300
ENSMUSG00000061046	Haghl	68977
ENSMUSG00000024603	Dctn4	67665
ENSMUSG00000041444	Arhgap32	330914
ENSMUSG00000041491	Cep78	208518
ENSMUSG00000022577	Ly6h	23934
ENSMUSG00000021936	Mapk8	26419
ENSMUSG00000024639	Gnaq	14682
ENSMUSG00000007739	Cct4	12464
ENSMUSG00000024604	Rbm22	66810
ENSMUSG00000057990	Gm53055	
ENSMUSG00000057411	Antkmt	214917
ENSMUSG00000046230	Vps13a	271564
ENSMUSG00000000934	Top1mt	72960
ENSMUSG00000025738	Fbxl16	214931
ENSMUSG00000016087	Fli1	14247
ENSMUSG00000054008	Ndst1	15531
ENSMUSG00000020290	Xpo1	103573
ENSMUSG00000021071	Trim9	94090
ENSMUSG00000056222	Spock1	20745
ENSMUSG00000024608	Rps14	20044
ENSMUSG00000014164	Klhl3	100503085
ENSMUSG00000022514	Il1rap	16180
ENSMUSG00000007836	Hnrnpa0	77134
ENSMUSG00000039615	Stub1	56424
ENSMUSG00000050002	Idnk	75731
ENSMUSG00000056342	Usp34	17847
ENSMUSG00000075600	Zc3h3	223642
ENSMUSG00000005312	Ubqln1	56085
ENSMUSG00000024613	Tcof1	21453
ENSMUSG00000032036	Kirrel3	67703
ENSMUSG00000025733	Rhot2	214952
ENSMUSG00000021072	Tmx1	72736
ENSMUSG00000038127	Ccdc50	67501
ENSMUSG00000021552	Gkap1	56278
ENSMUSG00000039126	Prune2	353211
ENSMUSG00000021076	Actr10	56444
ENSMUSG00000055762	Eef1d	66656
ENSMUSG00000031626	Sorbs2	234214
ENSMUSG00000032038	St3gal4	20443
ENSMUSG00000024617	Camk2a	12322
ENSMUSG00000060073	Psma3	19167
ENSMUSG00000041471	Shld2	75698
ENSMUSG00000022523	Fgf12	14167
ENSMUSG00000021546	Hnrnpk	15387
ENSMUSG00000070315	4930581F22Rik	78934
ENSMUSG00000021794	Glud1	14661
ENSMUSG00000020288	Ahsa2	268390
ENSMUSG00000051065	Mb21d2	239796
ENSMUSG00000032040	Dcps	69305
ENSMUSG00000085622	3110056K07Rik	73204
ENSMUSG00000048118	Arid4a	238247
ENSMUSG00000022571	Pycrl	66194
ENSMUSG00000052026	Slc6a7	240332
ENSMUSG00000022570	Gfus	22122
ENSMUSG00000032042	Srpr	67398
ENSMUSG00000021796	Bmpr1a	12166
ENSMUSG00000042208	0610010F05Rik	71675
ENSMUSG00000021079	Timm9	30056
ENSMUSG00000025731	Mettl26	68347
ENSMUSG00000034601	2700049A03Rik	76967
ENSMUSG00000050471	Fam118b	109229
ENSMUSG00000025730	Rab40c	224624
ENSMUSG00000020283	Pex13	72129
ENSMUSG00000024726	Carnmt1	67383
ENSMUSG00000020280	Pus10	74467
ENSMUSG00000084862	Gm16278	
ENSMUSG00000025728	Pigq	14755
ENSMUSG00000024622	Hmgxb3	106894
ENSMUSG00000085440	Sorbs2os	319940
ENSMUSG00000020273	Papolg	216578
ENSMUSG00000036192	Rorb	225998
ENSMUSG00000032101	Ddx25	30959
ENSMUSG00000034574	Daam1	208846
ENSMUSG00000037326	Capn15	50817
ENSMUSG00000038084	Opa1	74143
ENSMUSG00000031634	Ufsp2	192169
ENSMUSG00000041408	Wapl	218914
ENSMUSG00000032103	Pus3	67049
ENSMUSG00000055254	Ntrk2	18212
ENSMUSG00000033871	Ppargc1b	170826
ENSMUSG00000037098	Rab11fip3	215445
ENSMUSG00000041078	Grid1	14803
ENSMUSG00000002524	Puf60	67959
ENSMUSG00000032985	5730522E02Rik	
ENSMUSG00000005078	Jkamp	104771
ENSMUSG00000024576	Csnk1a1	93687
ENSMUSG00000038291	Snx25	102141
ENSMUSG00000004018	Fancl	67030
ENSMUSG00000058690	Ccser2	72972
ENSMUSG00000036775	Decr2	26378
ENSMUSG00000114437	4930415C11Rik	
ENSMUSG00000021557	Agtpbp1	319469
ENSMUSG00000021557	Agtpbp1	67269
ENSMUSG00000021087	Rtn1	104001
ENSMUSG00000075590	Nrbp2	223649
ENSMUSG00000031631	Cfap97	66756
ENSMUSG00000021090	Lrrc9	78257
ENSMUSG00000031633	Slc25a4	11739
ENSMUSG00000032878	Ccdc85a	216613
ENSMUSG00000024750	Zfand5	22682
ENSMUSG00000022533	Atp13a3	224088
ENSMUSG00000058624	Gda	14544
ENSMUSG00000024181	Mrpl28	68611
ENSMUSG00000022565	Plec	18810
ENSMUSG00000018796	Acsl1	14081
ENSMUSG00000024182	Axin1	12005
ENSMUSG00000041028	Ghitm	66092
ENSMUSG00000020464	Pnpt1	71701
ENSMUSG00000035171	1110059E24Rik	118568607
ENSMUSG00000035171	1110059E24Rik	66206
ENSMUSG00000032116	Stt3a	16430
ENSMUSG00000041014	Nrg3	18183
ENSMUSG00000047368	Abhd17b	226016
ENSMUSG00000034501	Pcnx4	67708
ENSMUSG00000024579	Pcyox1l	240334
ENSMUSG00000024754	Cemip2	83921
ENSMUSG00000093528	Nrg3os	75170
ENSMUSG00000093383	Gm20642	
ENSMUSG00000021094	Dhrs7	66375
ENSMUSG00000098702	1500015A07Rik	68982
ENSMUSG00000073433	Arhgdig	14570
ENSMUSG00000021096	Ppm1a	19042
ENSMUSG00000024186	Rgs11	50782
ENSMUSG00000021792	Prxl2a	70564
ENSMUSG00000021098	4930447C04Rik	75801
ENSMUSG00000022538	Lsg1	224092
ENSMUSG00000052387	Trpm3	226025
ENSMUSG00000032735	Ablim3	319713
ENSMUSG00000021555	Naa35	78689
ENSMUSG00000020463	Ppp4r3b	104570
ENSMUSG00000038225	Primpol	408022
ENSMUSG00000024187	Fam234a	106581
ENSMUSG00000021099	Six6	20476
ENSMUSG00000062762	Ei24	13663
ENSMUSG00000021103	Mnat1	17420
ENSMUSG00000020462	Cfap36	216618
ENSMUSG00000049076	Acap2	78618
ENSMUSG00000024188	Luc7l	66978
ENSMUSG00000044712	Slc38a6	625098
ENSMUSG00000032118	Fez1	235180
ENSMUSG00000032740	Ccdc88a	108686
ENSMUSG00000031627	Irf2	16363
ENSMUSG00000042211	Fbxo38	107035
ENSMUSG00000117596	Gm50013	
ENSMUSG00000044176	Spink10	328971
ENSMUSG00000047714	Ppp1r2	66849
ENSMUSG00000001576	Ergic1	67458
ENSMUSG00000038143	Stox2	71069
ENSMUSG00000035248	Tut7	214290
ENSMUSG00000020459	Mtif2	76784
ENSMUSG00000087700	Gm15283	
ENSMUSG00000046598	Bdh1	71911
ENSMUSG00000021109	Hif1a	15251
ENSMUSG00000038102	Trappc11	320714
ENSMUSG00000024581	Napg	108123
ENSMUSG00000015575	Atp6v0e	11974
ENSMUSG00000020460	Rps27a	78294
ENSMUSG00000048249	Crebrf	77128
ENSMUSG00000022770	Dlg1	13383
ENSMUSG00000024191	Bnip1	224630
ENSMUSG00000020458	Rtn4	68585
ENSMUSG00000031568	Rwdd4a	192174
ENSMUSG00000021559	Dapk1	69635
ENSMUSG00000021113	Snapc1	75627
ENSMUSG00000024193	Phf1	21652
ENSMUSG00000038069	Cdkn2aip	70925
ENSMUSG00000044912	Syt16	238266
ENSMUSG00000031563	Wwc2	52357
ENSMUSG00000071265	1700086L19Rik	74284
ENSMUSG00000029878	Dbpht2	386753
ENSMUSG00000113031	Gm34552	
ENSMUSG00000024194	Cuta	67675
ENSMUSG00000044072	Eml6	237711
ENSMUSG00000067629	Syngap1	240057
ENSMUSG00000021051	Ppp2r5e	26932
ENSMUSG00000021830	Txndc16	70561
ENSMUSG00000031561	Tenm3	23965
ENSMUSG00000033863	Klf9	16601
ENSMUSG00000024943	Smc5	226026
ENSMUSG00000114501	Gm48582	
ENSMUSG00000021054	Sgpp1	81535
ENSMUSG00000063450	Syne2	319565
ENSMUSG00000020315	Sptbn1	20742
ENSMUSG00000107002	0610012G03Rik	106264
ENSMUSG00000022774	Ncbp2	68092
ENSMUSG00000024583	Txnl1	53382
ENSMUSG00000022772	Senp5	320213
ENSMUSG00000031559	4930555F03Rik	75359
ENSMUSG00000049092	Gpr137c	70713
ENSMUSG00000022781	Pak2	224105
ENSMUSG00000040560	Wdr7	104082
ENSMUSG00000021831	Ero1a	50527
ENSMUSG00000110246	C130073E24Rik	
ENSMUSG00000023791	Pigx	72084
ENSMUSG00000021832	Psmc6	67089
ENSMUSG00000035790	Cep19	66994
ENSMUSG00000022564	Grina	66168
ENSMUSG00000042138	Msantd2	235184
ENSMUSG00000024897	Apba1	319924
ENSMUSG00000073073	Gm8098	666427
ENSMUSG00000060923	Acyp2	75572
ENSMUSG00000071604	Fam189a2	381217
ENSMUSG00000040850	Psme4	103554
ENSMUSG00000053205	Styx	56291
ENSMUSG00000014074	Rnf168	70238
ENSMUSG00000039375	Wdr17	244484
ENSMUSG00000053774	Ubxn7	224111
ENSMUSG00000024208	Uqcc2	67267
ENSMUSG00000053310	Nrgn	64011
ENSMUSG00000056812	St8sia3	20451
ENSMUSG00000044857	Lemd2	224640
ENSMUSG00000014075	Dynlt2b	66061
ENSMUSG00000097090	Gm26724	
ENSMUSG00000005615	Pcyt1a	13026
ENSMUSG00000037712	Fermt2	218952
ENSMUSG00000024588	Fech	14151
