p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff	current_cluster	p_val_adj_negbinom
7.49333469879292e-11	-0.965438676312851	0.097	0.349	4.29832664992159e-06	Rps11	-0.252	C286-149	4.07652809754312e-07
9.11852680259664e-11	-0.927379644144402	0.165	0.42	5.23056934450549e-06	Rpl11	-0.255	C286-149	3.83292127334202e-07
1.04200640868721e-10	-1.3419313430919	0.33	0.506	5.9771571615116e-06	Fth1	-0.176	C286-149	1.4363389329411e-12
1.14145209992415e-10	-1.07368754789448	0.199	0.436	6.5475975355849e-06	Hsp90aa1	-0.237	C286-149	1.32728036816386e-08
1.28848888805235e-10	-0.952807294107857	0.108	0.365	7.39102995964591e-06	Rpl23	-0.257	C286-149	4.2207623322248e-07
1.49510739943784e-10	-1.20671375697879	0.165	0.404	8.57623506465531e-06	Ppia	-0.239	C286-149	5.61763648902516e-10
1.59937003158992e-10	-0.946566233115214	0.267	0.503	9.1743063752061e-06	Hsp90b1	-0.236	C286-149	3.41814463653988e-07
1.84122253906767e-10	-0.955133661310597	0.108	0.356	1.05616207286e-05	Rps3	-0.248	C286-149	1.99500597628258e-07
2.47246937203111e-10	0.976298025496126	0.381	0.131	1.41825788118449e-05	Cdh20	0.25	C286-149	9.52792083297463e-05
3.17635871235461e-10	0.531208905281994	0.869	0.603	1.82202288458085e-05	Msi2	0.266	C286-149	3.55565457754941e-13
3.83800488284239e-10	-0.814026097246898	0.08	0.324	2.20155636089605e-05	Atp5h	-0.244	C286-149	0.000121584705772262
4.28852274860618e-10	0.580538775412908	0.426	0.157	2.45998241905548e-05	Lrrc1	0.269	C286-149	1.43785510880019e-06
4.50586031467336e-10	-1.07520851156097	0.239	0.465	2.58465159370293e-05	Nrsn2	-0.226	C286-149	1.25551681743628e-08
5.49938357144021e-10	-0.99043234772944	0.188	0.426	3.15455640424953e-05	Tuba1a	-0.238	C286-149	7.20320978383861e-08
5.94324923705705e-10	0.570794968414955	0.898	0.676	3.40916662736067e-05	Sik3	0.222	C286-149	4.24049313126557e-14
6.96343714120986e-10	-1.0015140877456	0.21	0.436	3.9943668129408e-05	Rpl19	-0.226	C286-149	1.49451468415059e-07
7.29066738812388e-10	0.507042072293396	0.989	0.962	4.18207262717562e-05	Dlgap1	0.027	C286-149	1.39923954087565e-13
7.60876917521641e-10	-0.943178970396163	0.199	0.429	4.36454217428764e-05	Rps28	-0.23	C286-149	6.67989424383473e-07
7.8085245566978e-10	-0.732391528149852	0.034	0.253	4.47912585621299e-05	Mif	-0.219	C286-149	0.00232520285074019
7.93683354198082e-10	-1.22528707502989	0.426	0.58	4.55272645635104e-05	Rps8	-0.154	C286-149	5.92745420089807e-11
8.55994324608013e-10	-1.09801617721217	0.267	0.474	4.91015464481648e-05	Rpl38	-0.207	C286-149	3.05223606250183e-09
8.66264023860357e-10	-1.13080442519499	0.205	0.433	4.96906369366778e-05	Fau	-0.228	C286-149	1.04913322306041e-09
8.76121035599883e-10	-0.967564974755899	0.114	0.349	5.02560548440805e-05	Rpl35a	-0.235	C286-149	4.31575064644849e-07
8.85053338176052e-10	0.44535232831122	1	0.962	5.07684295844547e-05	Anks1b	0.038	C286-149	9.45416063881454e-18
1.05999238179721e-09	0.725314415373899	0.767	0.484	6.08032830046518e-05	Syndig1	0.283	C286-149	2.48440194892156e-13
1.20326347702664e-09	-0.963464462856233	0.193	0.42	6.9021599569202e-05	Erp29	-0.227	C286-149	9.17742785761676e-07
1.34328844455491e-09	-0.83630429904468	0.182	0.42	7.70537117565589e-05	Mt3	-0.238	C286-149	2.51632389989626e-05
1.55923957773849e-09	-0.797828637271025	0.119	0.359	8.94411006582352e-05	Fkbp2	-0.24	C286-149	2.71851303117394e-05
1.6738876933572e-09	-0.910615062879164	0.176	0.401	9.60175458663555e-05	Rplp2	-0.225	C286-149	1.0370580996309e-06
1.77525410539286e-09	-1.06458103854074	0.216	0.446	0.000101832125993545	Hspa5	-0.23	C286-149	9.75724739084491e-08
2.19726677813177e-09	-0.891178193858634	0.102	0.33	0.000126039616927194	Ndufa4	-0.228	C286-149	3.90489550408577e-06
2.30684312290176e-09	-0.842095547970287	0.21	0.436	0.000132325135215891	Rpl36	-0.226	C286-149	1.30071573838265e-05
2.31114588034857e-09	0.775996558575961	0.477	0.221	0.000132571949988554	Pde3a	0.256	C286-149	1.51833287222473e-08
2.40810552461181e-09	-0.824344681053539	0.114	0.353	0.000138133749102782	Atp5k	-0.239	C286-149	1.39947184466079e-05
2.44415406010261e-09	-0.71994456129476	0.045	0.26	0.000140201565195606	Uqcrb	-0.215	C286-149	0.00194495907770568
2.4579544335894e-09	-0.8757488638006	0.125	0.349	0.000140993182219555	Dad1	-0.224	C286-149	4.63064301515668e-06
2.78129040181731e-09	-1.03951667478891	0.233	0.452	0.000159540380029045	Rps24	-0.219	C286-149	3.33983571332045e-05
2.83902689293446e-09	0.557358203549367	0.92	0.808	0.000162852260632507	Mapk10	0.112	C286-149	4.30584839385547e-16
2.86867440098121e-09	-0.734381221979676	0.102	0.337	0.000164552900989084	Avp	-0.235	C286-149	0.00202114002556124
3.57603999616904e-09	-0.78538311197062	0.148	0.372	0.000205128806260249	Actg1	-0.224	C286-149	0.000301067074870639
3.81024380025151e-09	-0.76198112764067	0.119	0.346	0.000218563204870027	Emc7	-0.227	C286-149	0.00030263923714234
3.97410823558143e-09	-0.714697358711969	0.051	0.266	0.000227962796609422	Tmem147	-0.215	C286-149	0.00414415375452507
4.50871003058959e-09	0.402509496174133	0.153	0.016	0.00025862862477468	Zfp46	0.137	C286-149	
5.0665489217974e-09	-0.807247444040135	0.153	0.381	0.000290627379252142	Rps20	-0.228	C286-149	2.85680896641833e-05
5.40662555115284e-09	0.581976760843062	0.568	0.282	0.000310134854865229	Sik2	0.286	C286-149	7.62635150508553e-06
7.20570370720735e-09	0.516761511471598	0.511	0.228	0.000413333576052828	Caskin1	0.283	C286-149	4.78789336871133e-05
7.30816797055201e-09	-0.611442193486293	0.818	0.885	0.000419211131126805	Kidins220	-0.0670000000000001	C286-149	1
7.43193899829274e-09	0.728053318452361	0.824	0.619	0.000426310884820068	Brinp1	0.205	C286-149	1.8293291244095e-13
8.05771187871392e-09	0.536687857903127	0.557	0.26	0.000462206468786788	Glyr1	0.297	C286-149	5.67683676105652e-06
8.1645472430599e-09	-0.897892720519131	0.312	0.487	0.000468334758956402	Spcs2	-0.175	C286-149	3.4702330085744e-06
8.472299709085e-09	0.52513926453613	0.784	0.516	0.000485988055912534	Sfpq	0.268	C286-149	7.54949633661509e-05
8.95262133566359e-09	-0.636075051375955	0.034	0.231	0.000513540265056335	Chchd10	-0.197	C286-149	0.00841874389497352
1.0865336485582e-08	-0.796373252403765	0.08	0.288	0.000623257431485955	Rpl32	-0.208	C286-149	8.09765336174573e-05
1.08956598867491e-08	0.620564495873202	0.852	0.667	0.000624996842423704	Tmcc3	0.185	C286-149	5.2781846786687e-14
1.09433597941548e-08	0.461991036495915	0.989	0.907	0.000627733004512307	Gabrb3	0.082	C286-149	6.54002352302668e-13
1.17925183968877e-08	-0.846126347774002	0.114	0.33	0.000676442440282273	Rpl34	-0.216	C286-149	4.00667207464714e-05
1.19929712549424e-08	0.604541321016081	0.545	0.269	0.000687940817126005	Rab11fip3	0.276	C286-149	8.86747523063916e-08
1.21953533360625e-08	0.633651647377374	0.875	0.676	0.000699549858063219	Ntrk2	0.199	C286-149	1.23920339891264e-13
1.26424930810096e-08	-0.663842058364624	0.176	0.397	0.000725198688112874	Rpl22l1	-0.221	C286-149	0.00216104535609044
1.32885791783757e-08	0.444435888201733	0.284	0.083	0.000762259478829984	Ppfia4	0.201	C286-149	0.00245535716458334
1.33798387333789e-08	-0.583691347826652	0.045	0.25	0.000767494309424079	Dctn3	-0.205	C286-149	0.0594904612471339
1.35810566514404e-08	-0.732974936321838	0.08	0.295	0.000779036571639923	Eef1b2	-0.215	C286-149	0.000263223626891273
1.362010839332e-08	-0.800691885999295	0.125	0.343	0.00078127665765762	Rabac1	-0.218	C286-149	0.000412391721257885
1.37483260586049e-08	-0.770572660546549	0.08	0.288	0.000788631479373695	mt-Nd4	-0.208	C286-149	0.000314905800715578
1.44422205310293e-08	-0.909704111079908	0.614	0.651	0.000828434654100905	Rpl6	-0.037	C286-149	6.1676449109e-07
1.5592113683762e-08	0.569491459005279	0.881	0.702	0.000894394825127955	Lncpint	0.179	C286-149	9.46303816452929e-11
1.70533349071423e-08	0.513498416989894	0.364	0.141	0.000978213396943494	Aars	0.223	C286-149	0.000321781134622698
1.72899581489282e-08	-1.05218081032125	0.125	0.337	0.000991786579338822	Rps3a1	-0.212	C286-149	8.30289972015865e-07
1.96920128554835e-08	0.656030107242543	0.25	0.071	0.00112957324141624	Kcnd3	0.179	C286-149	0.000178997165709016
2.1106732541841e-08	-0.747363044956518	0.17	0.397	0.00121072439206508	Ndufa13	-0.227	C286-149	2.64684268232182e-05
2.20447745145117e-08	-0.66667316280563	0.08	0.292	0.00126453235570142	Ndufa3	-0.212	C286-149	0.000663393736565348
2.33008287499073e-08	-0.788288004500301	0.17	0.385	0.00133658213875218	Gm1673	-0.215	C286-149	0.00010220454984877
2.35729633330832e-08	-1.01244489451103	0.312	0.478	0.00135219232271232	Stmn1	-0.166	C286-149	1.92669965242939e-07
2.58437761053436e-08	-0.804180150443008	0.256	0.462	0.00148245068495472	Cd81	-0.206	C286-149	5.69436543909776e-06
2.74653070004608e-08	-0.69711944268052	0.153	0.381	0.00157546494016043	C1qtnf4	-0.228	C286-149	0.0247262270293421
2.79986545229592e-08	-0.841658580658997	0.114	0.327	0.00160605882074599	Rps16	-0.213	C286-149	4.13841388956401e-05
2.97874173597297e-08	-1.17513878530196	0.045	0.234	0.00170866583458882	Cck	-0.189	C286-149	4.76073446414808e-06
3.04519472488005e-08	0.500966211589289	0.926	0.769	0.00174678459808569	Rnpc3	0.157	C286-149	4.21213264979316e-09
3.0899391142337e-08	-0.745479078070837	0.057	0.253	0.00177245087470673	mt-Nd2	-0.196	C286-149	0.00251055036034367
3.1011965940716e-08	-0.783549212095482	0.119	0.33	0.00177890839029135	Rpl3	-0.211	C286-149	3.84040183641934e-05
3.10155555875587e-08	-0.803076523712547	0.097	0.308	0.00177911429961354	Cox6c	-0.211	C286-149	0.000127359253861212
3.26443446735709e-08	0.640139613755813	0.932	0.846	0.00187254489916538	Sox2ot	0.0860000000000001	C286-149	3.91778461003956e-09
3.61025589220885e-08	-0.795965617118456	0.074	0.276	0.00207091498488884	Oxt	-0.202	C286-149	0.000513070970149001
3.64509608207609e-08	0.616483100221486	0.864	0.712	0.00209090001460048	Enox1	0.152	C286-149	3.71143249758311e-12
3.72542475594705e-08	0.486923133176695	0.398	0.167	0.00213697814850635	Plpbp	0.231	C286-149	0.00038553556655383
4.22068857856458e-08	-0.721221738266393	0.08	0.282	0.00242107138243621	Rpl26	-0.202	C286-149	0.000355621757471371
4.34478390393939e-08	-0.762558541816291	0.551	0.67	0.00249225494297772	Fgfr2	-0.119	C286-149	1
4.96201135675517e-08	-0.693890449349302	0.159	0.375	0.0028463089544619	Rps27	-0.216	C286-149	0.00421327410297157
5.20446872017415e-08	-0.859696418987683	0.131	0.337	0.0029853873472663	Rpsa	-0.206	C286-149	2.25735414456927e-05
5.3740986130357e-08	-0.770714182434592	0.102	0.308	0.00308269044640954	Rpl30	-0.206	C286-149	0.000289572112048564
5.45974512108689e-08	-0.787398967005637	0.08	0.276	0.00313181899635786	Rpl39	-0.196	C286-149	0.00103740268762378
5.47899865000574e-08	0.600880201013379	0.574	0.327	0.00314286320561629	Zfp704	0.247	C286-149	8.55864622568806e-07
5.57165743607539e-08	0.466152424928948	0.898	0.821	0.00319601413848156	Dst	0.0770000000000001	C286-149	1.86410553102628e-12
5.67293104756502e-08	-0.885241225377495	0.284	0.458	0.00325410670750425	Fxyd6	-0.174	C286-149	1.27727024470518e-05
5.69753620647977e-08	-0.7183553299997	0.068	0.263	0.00326822071876093	Gm10076	-0.195	C286-149	0.000881385785026829
5.82671053477556e-08	-0.591203955131606	0.045	0.234	0.00334231769695796	Dynlrb1	-0.189	C286-149	0.0267475692279954
5.90165258898653e-08	0.621407081580004	0.818	0.67	0.00338530595809445	Auts2	0.148	C286-149	9.33191566367347e-08
6.58549545075934e-08	-0.654879370336261	0.352	0.571	0.00377757190046457	Brd9	-0.219	C286-149	1
7.28315568659349e-08	0.434974851855825	0.932	0.814	0.00417776376494376	Nav2	0.118	C286-149	3.00835532197775e-11
7.41832688288707e-08	-0.593309721335205	0.062	0.256	0.00425530066656168	Pam16	-0.194	C286-149	0.0171897373244502
7.99148814111955e-08	-1.48148574637851	0.068	0.26	0.004584077427509	Grp	-0.192	C286-149	2.39891492260967e-06
8.15227698350093e-08	-0.318223276229799	0.989	0.997	0.00467630912327581	Ahi1	-0.00800000000000001	C286-149	
8.90465581081843e-08	-0.632629437636262	0.824	0.811	0.00510788866620167	Calm2	0.0129999999999999	C286-149	0.0174884306704567
9.20357548639873e-08	0.574926065132362	0.455	0.218	0.00527935497050804	N4bp2l1	0.237	C286-149	0.000461708931081865
9.27361948306561e-08	-0.616787169554583	0.136	0.349	0.0053195336078761	Psmb1	-0.213	C286-149	0.014894710652667
9.280235631833e-08	-0.786428349381156	0.119	0.33	0.00532332876313204	Tpt1	-0.211	C286-149	0.000117080672919313
9.54304476027829e-08	-0.946468565434872	0.159	0.359	0.00547408133539083	Nenf	-0.2	C286-149	2.55344860779014e-06
1.01303909514105e-07	-0.705731229894075	0.199	0.413	0.0058109948575481	Sumo2	-0.214	C286-149	0.00382353882485537
1.10306472642495e-07	-0.845699616068985	0.148	0.343	0.0063273998837188	Tmem158	-0.195	C286-149	8.07959518085905e-05
1.12578437088563e-07	-0.6745559793357	0.131	0.33	0.00645772430827413	Cfl1	-0.199	C286-149	0.00782251271993358
1.25257450990854e-07	-0.695172685966934	0.636	0.705	0.00718501790373737	Nap1l5	-0.069	C286-149	0.00758010224576373
1.2528762239759e-07	0.551575633457055	0.699	0.436	0.00718674859597059	Mprip	0.263	C286-149	4.64162398645055e-07
1.31437516117209e-07	-0.721766608007006	0.097	0.295	0.00753951879951532	Rps5	-0.198	C286-149	0.00167154870726839
1.44866559588038e-07	0.513591407699328	0.852	0.686	0.00830983559108905	Cmip	0.166	C286-149	1.03562545108935e-08
1.52769347311706e-07	0.620809257282535	0.71	0.471	0.00876315530049407	Setbp1	0.239	C286-149	9.40277864694669e-10
1.53004373360909e-07	0.561392435079778	0.847	0.638	0.00877663686472844	Atp8a1	0.209	C286-149	8.66537001700897e-09
1.56163031537142e-07	-0.749726078973077	0.085	0.282	0.00895782381503355	Ndufb11	-0.197	C286-149	0.000445136102847679
1.56835350775867e-07	-0.687660254162545	0.159	0.369	0.00899638939120531	Tmem50a	-0.21	C286-149	0.00294418353320894
1.66716379766374e-07	0.479627386133025	1	0.962	0.00956318497615876	Usp29	0.038	C286-149	1.22326587807437e-13
1.70131594985596e-07	0.528850399341142	0.858	0.638	0.00975908855156376	Ppp2r2b	0.22	C286-149	2.83609535377985e-05
1.72383140297388e-07	0.510798640583688	0.795	0.59	0.00988824169373875	Gnao1	0.205	C286-149	5.73985882993947e-09
1.73604855248442e-07	-0.655435832737624	0.091	0.282	0.00995832170676114	Tomm20	-0.191	C286-149	0.00480599376230255
3.17046906385828e-64	0.711028672235816	1	1	1.81864446441038e-59	Snhg11	0	C286-85	4.22708714400679e-41
1.93677773681829e-51	0.569685326763123	1	1	1.11097444539371e-46	Meg3	0	C286-85	5.23992605810214e-24
2.30305483895274e-29	-1.49046875395747	0.203	0.68	1.32107831672007e-24	mt-Rnr2	-0.477	C286-85	7.2923231078973e-25
6.43377715802718e-29	-2.13493610880409	0.401	0.754	3.69054325338755e-24	Atp6v0c	-0.353	C286-85	5.30260595120779e-39
4.3044625911806e-26	-1.45739576768591	0.852	0.922	2.46912583155301e-21	Pcsk1n	-0.0700000000000001	C286-85	2.29720125929545e-30
3.45956176632475e-22	-1.30986630907851	0.758	0.851	1.9844738203992e-17	Scg2	-0.093	C286-85	2.4097725409558e-23
2.44770916052932e-20	-1.16650195173914	0.462	0.751	1.40405492866283e-15	Resp18	-0.289	C286-85	4.72496673801642e-18
1.0484973802426e-19	-1.49094447977662	0.264	0.586	6.0143906725476e-15	Bsg	-0.322	C286-85	1.3481929245816e-22
1.17921233526022e-17	-1.16606166968492	0.143	0.502	6.76419779751969e-13	mt-Cytb	-0.359	C286-85	1.51956216152613e-15
6.01389113913299e-17	-1.70989353594972	0.264	0.553	3.44968823522946e-12	Pcp4	-0.289	C286-85	4.79081390080089e-24
8.04772348872713e-17	-1.28352749476816	0.159	0.502	4.61633514760366e-12	Hsp90aa1	-0.343	C286-85	9.25548703301345e-17
1.19544195038844e-16	-1.22388540292707	0.187	0.515	6.85729411581819e-12	Fau	-0.328	C286-85	9.24848206913348e-16
1.46281258450253e-16	-1.0535424646644	0.077	0.417	8.39098554722338e-12	Rplp1	-0.34	C286-85	1.26940753474001e-12
2.21906603562438e-16	-1.71561159624314	0.22	0.534	1.27290065935486e-11	Gapdh	-0.314	C286-85	3.98529934499848e-23
1.11133271704369e-15	-1.03004926599919	0.099	0.424	6.37482673150603e-11	Cox6c	-0.325	C286-85	7.31927060345604e-13
1.17038477109768e-15	-0.986316803296916	0.187	0.505	6.71356112397052e-11	Rps29	-0.318	C286-85	7.2661744618148e-13
1.68138242426096e-15	-1.18897457390137	0.434	0.641	9.6447458620457e-11	Itm2b	-0.207	C286-85	2.19563957774297e-17
2.8495985634311e-15	-2.0285200585093	0.929	0.926	1.63458672795535e-10	CT010467.1	0.003	C286-85	1.50314360940336e-43
4.58856585686425e-15	-0.996791579650944	0.286	0.573	2.63209314681447e-10	Rps21	-0.287	C286-85	1.03924292160457e-12
4.78691601969688e-15	-1.1813321399442	0.374	0.638	2.74587076721852e-10	Caly	-0.264	C286-85	4.98579132055836e-16
7.34722022413382e-15	-1.05878710121814	0.121	0.43	4.21451246496764e-10	Ndufa4	-0.309	C286-85	2.37198376309689e-13
1.24358535064742e-14	-0.885835553430965	0.055	0.362	7.13345428838373e-10	Rpl26	-0.307	C286-85	4.54086328921702e-08
1.38494017989892e-14	-1.03308112182956	0.132	0.44	7.94429385993616e-10	Rps27a	-0.308	C286-85	5.29019395536535e-13
1.81073561825637e-14	-1.35895010944783	0.868	0.88	1.03867416534422e-09	Rtn1	-0.012	C286-85	2.06203916479248e-22
2.29926959757961e-14	-0.996627701953215	0.093	0.401	1.31890702656361e-09	mt-Nd1	-0.308	C286-85	1.29814662134664e-10
5.16720501299567e-14	-0.895921436827836	0.148	0.456	2.96401213955458e-09	Rpl19	-0.308	C286-85	3.26027245428613e-11
9.03319008125923e-14	0.606830654388309	0.714	0.372	5.18161849441192e-09	Mapk8ip1	0.342	C286-85	1.70459464148967e-07
1.27420755295332e-13	-0.742537705108399	0.648	0.793	7.30910936525086e-09	Ddx5	-0.145	C286-85	0.000127814335061188
1.89826405698469e-13	0.484703850998337	0.967	0.929	1.08888222836756e-08	Apba1	0.0379999999999999	C286-85	1.39260465463746e-10
3.68937595353642e-13	-1.1245618028445	0.198	0.472	2.11629983446756e-08	Hspa8	-0.274	C286-85	3.87193667450523e-14
6.25630524415872e-13	-0.86286337457137	0.434	0.654	3.58874181415432e-08	Rpl41	-0.22	C286-85	6.172003171302e-10
1.07218056735684e-12	-0.987261454079138	0.291	0.537	6.1502421704723e-08	Tuba1a	-0.246	C286-85	3.10458105640307e-12
1.12357701172324e-12	0.6535544929106	0.654	0.333	6.44506245464684e-08	Caskin1	0.321	C286-85	1.16039763659101e-11
1.12837267980017e-12	-0.859331480786617	0.11	0.398	6.47257136586972e-08	Chchd10	-0.288	C286-85	4.28272901926664e-10
1.15898824790027e-12	-1.53837148771965	0.434	0.605	6.64818838760555e-08	Ubb	-0.171	C286-85	2.62706071253403e-21
1.26247508085945e-12	-1.14756566791533	0.67	0.741	7.24180955882599e-08	Atp1b1	-0.071	C286-85	4.08006095652967e-15
1.456663586404e-12	-0.942023330050115	0.264	0.521	8.35571366433064e-08	Rpl9	-0.257	C286-85	1.34972430850537e-11
1.55353532239536e-12	-0.935558847419181	0.28	0.557	8.91138931632427e-08	Cst3	-0.277	C286-85	3.81136631897089e-10
1.8843437496612e-12	-0.928008069451476	0.121	0.401	1.08089726168066e-07	Rps3a1	-0.28	C286-85	1.00236766381176e-10
2.7224028592913e-12	-1.36388713714046	0.291	0.515	1.56162472814668e-07	Fth1	-0.224	C286-85	1.48990696521467e-16
2.81907905126217e-12	-1.13849975862541	0.176	0.44	1.617080125385e-07	Cox4i1	-0.264	C286-85	4.81463018611565e-14
3.22247019824659e-12	-0.851650668117376	0.121	0.395	1.84847335511821e-07	Spcs1	-0.274	C286-85	7.78942181629588e-10
3.46579248378413e-12	-0.823366030776124	0.11	0.388	1.98804788454825e-07	Rpl35a	-0.278	C286-85	3.44764425127662e-09
3.63805414881944e-12	0.504092502308065	0.907	0.709	2.08686062084581e-07	Rsrp1	0.198	C286-85	4.50261823146967e-12
4.09433678058789e-12	-1.08620438886896	0.198	0.453	2.34859346408083e-07	Rps24	-0.255	C286-85	5.90264356099137e-13
4.7139091655423e-12	-0.829785213309482	0.093	0.366	2.70399257553838e-07	Ndufc2	-0.273	C286-85	4.26183009776321e-09
5.25924944763847e-12	-0.585366317818646	0.027	0.282	3.01681066815438e-07	Rpl36a	-0.255	C286-85	0.000263680031010678
8.68371028912065e-12	-0.919529291550896	0.357	0.579	4.98114989604539e-07	Cox8a	-0.222	C286-85	1.90170329821312e-09
8.93937505282818e-12	-0.743974597837415	0.055	0.314	5.1278043178033e-07	Oxt	-0.259	C286-85	4.84578208915571e-07
9.1017483487979e-12	-0.872197916859371	0.198	0.476	5.22094488783745e-07	Ywhah	-0.278	C286-85	4.62482252919328e-09
9.61786952378117e-12	-0.679024977412443	0.115	0.398	5.51700231623136e-07	Avp	-0.283	C286-85	1.18055047435849e-05
9.64847352280544e-12	-1.38797539128994	0.368	0.563	5.53455738215166e-07	Hsp90ab1	-0.195	C286-85	6.3718219629159e-18
9.91089389260233e-12	-0.789059410468374	0.115	0.385	5.68508695467455e-07	Tpt1	-0.27	C286-85	1.33826614896234e-09
1.11949195394235e-11	-0.628478181282402	0.896	0.932	6.42162974620412e-07	Ly6h	-0.036	C286-85	6.41195521416806e-06
1.31448627985932e-11	-0.734872765828577	0.077	0.34	7.54015619852901e-07	Rpl32	-0.263	C286-85	2.37206199601889e-07
1.52524923316882e-11	-0.688067299622744	0.049	0.304	8.74913465130299e-07	Rps5	-0.255	C286-85	6.90591699590145e-06
1.73221220516533e-11	-0.676013277231541	0.06	0.317	9.93631565126936e-07	Ndufb10	-0.257	C286-85	2.29792651614883e-06
