reduction	mean_purity_knn	mean_entropy_knn_all	resolution	silhouette_score_cosine	mean_mixingNorm	silhouette_score_norm	mean_purity_knn_norm	mean_entropy_knn_all_norm	mean_mixingNorm_norm	mixing_score	purity_score	assay	ndim	features	method	features_ngenes
Scanorama_4_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..50.0..e0758c66a6a70d30247817bce8502135	0.442131016172638	0.302767252441668	9	0.0977752487024257	0.87568874185826	55	55.4	30.04	54.83	42.435	55.3	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_4_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..50.0..e0758c66a6a70d30247817bce8502135	0.473602904275469	0.397609070827102	9.5	0.0648554259472458	0.903842272080875	36	64.48	50.14	74.23	62.185	57.36	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_4_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..50.0..e0758c66a6a70d30247817bce8502135	0.479149803305758	0.369658793886752	9	0.0646378897421823	0.89547567645181	36	66.08	44.21	68.47	56.34	58.56	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_4_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..50.0..e0758c66a6a70d30247817bce8502135	0.532827958523592	0.361872106940366	9.5	0.110894385029014	0.886436209393638	62	81.56	42.56	62.24	52.4	76.67	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_4_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..50.0..e0758c66a6a70d30247817bce8502135	0.526980664833616	0.314601483711009	8.5	0.114947256788614	0.884359042292327	64	79.87	32.55	60.81	46.68	75.9025	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_4_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..50.0..e0758c66a6a70d30247817bce8502135	0.518064016746892	0.309369287765645	8.5	0.13937678166537	0.880024200485805	78	77.3	31.44	57.82	44.63	77.475	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_4_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..50.0..e0758c66a6a70d30247817bce8502135	0.518611639875917	0.293067655807339	9	0.127927393901838	0.874493546616318	72	77.46	27.99	54.01	41	76.095	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_4_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500..50.0..e0758c66a6a70d30247817bce8502135	0.55684063370033	0.405564475139437	10.5	0.0999229707331301	0.899252299749359	56	88.48	51.82	71.07	61.445	80.36	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_4_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.750..50.0..e0758c66a6a70d30247817bce8502135	0.538126325016308	0.382504873780634	10	0.111334165033823	0.889986596931507	62	83.09	46.94	64.68	55.81	77.8175	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_5_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..50.0..e0758c66a6a70d30247817bce8502135	0.459510328471289	0.383624353710897	9.5	0.0896618936522804	0.893150492813596	50	60.42	47.17	66.86	57.015	57.815	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_5_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..50.0..e0758c66a6a70d30247817bce8502135	0.434183172009513	0.339887748504996	9.5	0.0880177055022519	0.887348747687255	49	53.11	37.91	62.87	50.39	52.0825	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_5_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..50.0..e0758c66a6a70d30247817bce8502135	0.429478841203802	0.314601483711009	9	0.0957015672988891	0.877626908489139	53	51.76	32.55	56.17	44.36	52.07	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_5_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..50.0..e0758c66a6a70d30247817bce8502135	0.437543709831474	0.310335520521194	9.5	0.10375930269568	0.873347118138918	58	54.08	31.64	53.22	42.43	55.06	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_5_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..50.0..e0758c66a6a70d30247817bce8502135	0.425461381554451	0.399835734262286	9.5	0.0902646986659333	0.899190427816196	50	50.6	50.61	71.03	60.82	50.45	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_5_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..50.0..e0758c66a6a70d30247817bce8502135	0.453428825919458	0.405564475139437	9.5	0.0762575392800712	0.894780673479067	43	58.66	51.82	67.99	59.905	54.745	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_11_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..60.0..e0758c66a6a70d30247817bce8502135	0.524083870134812	0.417895251340565	9.5	0.111951573009462	0.892407945134586	63	79.04	54.43	66.35	60.39	75.03	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_11_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..60.0..e0758c66a6a70d30247817bce8502135	0.541479534669978	0.348684506682667	8.5	0.124213561672414	0.883510056123226	69	84.05	39.77	60.22	49.995	80.2875	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_11_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..60.0..e0758c66a6a70d30247817bce8502135	0.511834773863884	0.339997157203973	9	0.135683351141391	0.877816904634507	76	75.5	37.93	56.3	47.115	75.625	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_11_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..60.0..e0758c66a6a70d30247817bce8502135	0.501996891745318	0.339997157203973	9	0.114966429955987	0.88271950786977	64	72.67	37.93	59.68	48.805	70.5025	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_11_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500..60.0..e0758c66a6a70d30247817bce8502135	0.496587229435019	0.383782065180674	8.5	0.124294890940127	0.882904049034129	69	71.11	47.21	59.8	53.505	70.5825	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_11_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.750..60.0..e0758c66a6a70d30247817bce8502135	0.509109826864536	0.40993984702823	9.5	0.121333350472911	0.888169570300675	68	74.72	52.75	63.43	58.09	73.04	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_12_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..80.0..e0758c66a6a70d30247817bce8502135	0.493298028200936	0.339997157203973	9	0.085733321259257	0.901482270937212	48	70.16	37.93	72.61	55.27	64.62	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_12_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..80.0..e0758c66a6a70d30247817bce8502135	0.496913195512458	0.310335520521194	8.5	0.0945909080474638	0.899171022669197	53	71.2	31.64	71.01	51.325	66.65	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_12_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..80.0..e0758c66a6a70d30247817bce8502135	0.475311837269916	0.305572613868498	8.5	0.0972912010335733	0.90000348842872	54	64.97	30.64	71.59	51.115	62.2275	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_12_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..80.0..e0758c66a6a70d30247817bce8502135	0.454888823234204	0.284038785964828	8.5	0.0932289014687222	0.891265557554801	52	59.08	26.07	65.57	45.82	57.31	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_12_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..80.0..e0758c66a6a70d30247817bce8502135	0.496048044335797	0.405564475139437	9.5	0.0747639324193037	0.910026632655799	42	70.95	51.82	78.49	65.155	63.7125	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_12_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..80.0..e0758c66a6a70d30247817bce8502135	0.495212964012239	0.342488764883562	8.5	0.0862370292476921	0.900874060898903	48	70.71	38.46	72.19	55.325	65.0325	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_12_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..80.0..e0758c66a6a70d30247817bce8502135	0.558286272462668	0.3735037705547	9.5	0.109869688227648	0.896599958457502	61	88.9	45.03	69.24	57.135	81.925	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_12_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..80.0..e0758c66a6a70d30247817bce8502135	0.548464819514947	0.325782616793642	8.5	0.0968758001343151	0.894106306664223	54	86.07	34.92	67.52	51.22	78.0525	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_12_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..80.0..e0758c66a6a70d30247817bce8502135	0.534500581641286	0.302767252441668	8	0.123602157213366	0.890313017272719	69	82.04	30.04	64.91	47.475	78.78	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_12_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..80.0..e0758c66a6a70d30247817bce8502135	0.539543675972928	0.293067655807339	7.5	0.128016520092872	0.886158860731827	72	83.49	27.99	62.05	45.02	80.6175	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_12_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500..80.0..e0758c66a6a70d30247817bce8502135	0.577224328658404	0.413864688385321	10.5	0.0905045344195902	0.905196229345111	51	94.36	53.58	75.17	64.375	83.52	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_12_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.750..80.0..e0758c66a6a70d30247817bce8502135	0.549855258162491	0.383782065180674	9.5	0.0941076006607519	0.897114945212087	53	86.47	47.21	69.6	58.405	78.1025	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_13_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..80.0..e0758c66a6a70d30247817bce8502135	0.451433722944424	0.362947349863799	9	0.0745948390264015	0.898908448591897	42	58.09	42.79	70.83	56.81	54.0675	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_13_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..80.0..e0758c66a6a70d30247817bce8502135	0.467420120576027	0.348684506682667	8	0.0905687265162115	0.894120871514239	51	62.7	39.77	67.53	53.65	59.775	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_13_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..80.0..e0758c66a6a70d30247817bce8502135	0.464372844862476	0.343564007806994	9	0.0889484777310861	0.895582689932272	50	61.82	38.68	68.54	53.61	58.865	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_13_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..80.0..e0758c66a6a70d30247817bce8502135	0.440033522434245	0.314601483711009	9	0.0939963959386688	0.888100542075848	53	54.8	32.55	63.38	47.965	54.35	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_13_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..80.0..e0758c66a6a70d30247817bce8502135	0.38726367770532	0.352887474104685	8	0.0790952047381305	0.886098102110432	44	39.58	40.66	62	51.33	40.685	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_13_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..80.0..e0758c66a6a70d30247817bce8502135	0.428414830583931	0.339887748504996	7.5	0.0865199862064736	0.893051049953677	48	51.45	37.91	66.8	52.355	50.5875	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_13_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..80.0..e0758c66a6a70d30247817bce8502135	0.544954954553357	0.38027821034545	8.5	0.0997340034118827	0.889012600142559	56	85.06	46.46	64.01	55.235	77.795	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_13_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..80.0..e0758c66a6a70d30247817bce8502135	0.566736824581431	0.348124965983082	7.5	0.10677204048842	0.88793982607398	60	91.34	39.65	63.27	51.46	83.505	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_13_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..80.0..e0758c66a6a70d30247817bce8502135	0.52566780736061	0.339997157203973	8	0.122187723679026	0.88253093232134	68	79.49	37.93	59.55	48.74	76.6175	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_13_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..80.0..e0758c66a6a70d30247817bce8502135	0.514786026508743	0.323007418555045	8	0.117753441309889	0.876139683836586	66	76.36	34.33	55.14	44.735	73.77	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_13_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500..80.0..e0758c66a6a70d30247817bce8502135	0.489188089814514	0.359819625365213	7.5	0.132647361976891	0.884778190002328	74	68.97	42.13	61.09	51.61	70.2275	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_13_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.750..80.0..e0758c66a6a70d30247817bce8502135	0.510742146579355	0.38027821034545	8.5	0.104006508016032	0.886109335419439	58	75.19	46.46	62.01	54.235	70.8925	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_14_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..80.0..e0758c66a6a70d30247817bce8502135	0.505372629805832	0.339887748504996	8.5	0.0827203849628874	0.90165636620293	46	73.64	37.91	72.73	55.32	66.73	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_14_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..80.0..e0758c66a6a70d30247817bce8502135	0.487974892444971	0.330157988682434	9	0.0857915938942402	0.895697112383179	48	68.62	35.84	68.62	52.23	63.465	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_14_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..80.0..e0758c66a6a70d30247817bce8502135	0.477482556539477	0.323007418555045	9	0.0893252582583181	0.896509130758672	50	65.6	34.33	69.18	51.755	61.7	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_14_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..80.0..e0758c66a6a70d30247817bce8502135	0.46411058587363	0.305057310175743	9	0.0907121300247515	0.893459696186393	51	61.74	30.53	67.08	48.805	59.055	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_14_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..80.0..e0758c66a6a70d30247817bce8502135	0.498781529529419	0.409489316496529	9	0.0739950140346206	0.909554633822791	41	71.74	52.65	78.17	65.41	64.055	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_14_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..80.0..e0758c66a6a70d30247817bce8502135	0.495704699784365	0.354819541084689	8.5	0.0813231609394134	0.901115890055474	45	70.85	41.07	72.35	56.71	64.3875	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_14_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..80.0..e0758c66a6a70d30247817bce8502135	0.55834590400087	0.3851058901592	9.5	0.108775891674111	0.898190943208076	61	88.92	47.49	70.34	58.915	81.94	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_14_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..80.0..e0758c66a6a70d30247817bce8502135	0.554513379267233	0.359819625365213	9	0.111333626669044	0.8902659506645	62	87.81	42.13	64.88	53.505	81.3575	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_14_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..80.0..e0758c66a6a70d30247817bce8502135	0.530391972523065	0.310226111822217	8	0.134597943181152	0.884358978582424	75	80.86	31.62	60.81	46.215	79.395	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_14_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..80.0..e0758c66a6a70d30247817bce8502135	0.526947617033277	0.293067655807339	8	0.11576444508645	0.887235293591638	65	79.86	27.99	62.79	45.39	76.145	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_14_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500..80.0..e0758c66a6a70d30247817bce8502135	0.576053387964775	0.414142814450248	11	0.0976969878933535	0.904267239991087	55	94.02	53.64	74.53	64.085	84.265	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_14_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.750..80.0..e0758c66a6a70d30247817bce8502135	0.547883051759049	0.390834631036352	9.5	0.0845905211763131	0.898493019696394	47	85.9	48.7	70.55	59.625	76.175	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_15_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..80.0..e0758c66a6a70d30247817bce8502135	0.415131395023763	0.359819625365213	9	0.0659211428506267	0.895196377393229	37	47.62	42.13	68.27	55.2	44.965	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_15_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..80.0..e0758c66a6a70d30247817bce8502135	0.471164057567467	0.374549469468299	8	0.0916446663119321	0.895232376755513	51	63.78	45.25	68.3	56.775	60.585	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_15_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..80.0..e0758c66a6a70d30247817bce8502135	0.462428769163524	0.353962717028117	9	0.0855853690790511	0.894525387792721	48	61.26	40.89	67.81	54.35	57.945	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_15_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..80.0..e0758c66a6a70d30247817bce8502135	0.456336913762122	0.326591138079413	9	0.0927486763480147	0.891661578634103	52	59.5	35.09	65.84	50.465	57.625	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_15_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..80.0..e0758c66a6a70d30247817bce8502135	0.388007799972041	0.338285797461544	8	0.0865524317790577	0.885602398424507	48	39.8	37.57	61.66	49.615	41.85	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_15_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..80.0..e0758c66a6a70d30247817bce8502135	0.413622633168791	0.338285797461544	8.5	0.092284337392778	0.889135731301372	52	47.18	37.57	64.1	50.835	48.385	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
harmony_15_Batch_ID_5_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.389425496225888	0.543067655807339	10	0.0493815069158223	0.934387115150218	28	40.21	80.95	95.28	88.115	37.1575	RNA	30	RNA.log.vst.split_Batch_ID	harmony	1000
harmony_15_Batch_ID_5_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.370191501258037	0.531015005671138	9	0.0557324657275864	0.93428867075993	31	34.66	78.4	95.21	86.805	33.745	RNA	30	RNA.log.vst.split_Batch_ID	harmony	1500
harmony_15_Batch_ID_5_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.349919685983507	0.509030647235768	9.5	0.0413712760708663	0.929546695460916	23	28.81	73.74	91.95	82.845	27.3575	RNA	30	RNA.log.vst.split_Batch_ID	harmony	2000
harmony_15_Batch_ID_5_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.346434531673736	0.500278126064926	8.5	0.0491410992946509	0.927880118300692	27	27.81	71.89	90.8	81.345	27.6075	RNA	30	RNA.log.vst.split_Batch_ID	harmony	3000
harmony_15_Batch_ID_5_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.388346196937632	0.564601483711009	10.5	0.052279497260926	0.933958510109899	29	39.89	85.52	94.99	90.255	37.1675	RNA	30	RNA.log.vst.split_Batch_ID	harmony	500
harmony_15_Batch_ID_5_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.379141827766026	0.551023060119675	10.5	0.0328408306604603	0.93299160129971	18	37.24	82.64	94.32	88.48	32.43	RNA	30	RNA.log.vst.split_Batch_ID	harmony	750
harmony_15_Batch_ID_5_0.125_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.484781454345855	0.523962439815461	10	0.0635459793331867	0.935276254423936	36	67.7	76.91	95.9	86.405	59.775	RNA	50	RNA.log.vst.split_Batch_ID	harmony	1000
